"","e.cum","delta_e.cum","e.cum_shift","e.rel","j.NH3","pmid","meas.tech","country","inst","ct","dt","air.temp","wind.2m","rain.rate","tan.app","app.rate","man.dm","man.ph","man.source","t.incorp","app.mthd","incorp"
"4564",11.177,2.2317,8.9453,0.111524645779286,0.7439,3174,"IHF","NL",214,6.0167,3,16.94,5.4143,0,100.22,20.966,7.4,8.5,0,0.5,0,1
"4565",12.592,1.415,11.177,0.125643584114947,0.474306975496933,3174,"IHF","NL",214,9,2.9833,17.94,5.3043,0,100.22,20.966,7.4,8.5,0,0.5,0,1
"4566",14.134,1.542,12.592,0.141029734583915,0.103719647541535,3174,"IHF","NL",214,23.867,14.867,11.57,3.1223,0,100.22,20.966,7.4,8.5,0,0.5,0,1
"4567",16.457,2.323,14.134,0.164208740770305,0.0974698946838417,3174,"IHF","NL",214,47.7,23.833,11.58,3.44,0,100.22,20.966,7.4,8.5,0,0.5,0,1
"4568",17.279,0.821999999999999,16.457,0.172410696467771,0.0341787941787942,3174,"IHF","NL",214,71.75,24.05,14.16,2.7902,0,100.22,20.966,7.4,8.5,0,0.5,0,1
"4569",17.665,0.385999999999999,17.279,0.17626222310916,0.0156484371832813,3174,"IHF","NL",214,96.417,24.667,15.71,2.1475,0,100.22,20.966,7.4,8.5,0,0.5,0,1
"4570",4.19,4.19,0,0.0414851485148515,7.85629910186939,3175,"IHF","NL",214,0.53333,0.53333,12.38,3.4653,0,101,21.421,7.4,8.5,0,1.5,0,1
"4571",19.477,15.287,4.19,0.192841584158416,15.2874586237587,3175,"IHF","NL",214,1.5333,0.99997,13.84,3.4475,0,101,21.421,7.4,8.5,0,1.5,0,1
"4572",21.074,1.597,19.477,0.208653465346535,1.01934001404226,3175,"IHF","NL",214,3.1,1.5667,15.71,4.6377,0,101,21.421,7.4,8.5,0,1.5,0,1
"4573",22.325,1.251,21.074,0.221039603960396,0.431379310344827,3175,"IHF","NL",214,6,2.9,17.18,5.4363,0,101,21.421,7.4,8.5,0,1.5,0,1
"4574",23.117,0.792000000000002,22.325,0.228881188118812,0.271539753831385,3175,"IHF","NL",214,8.9167,2.9167,17.92,5.2397,0,101,21.421,7.4,8.5,0,1.5,0,1
"4575",23.969,0.852,23.117,0.237316831683168,0.0590997690114662,3175,"IHF","NL",214,23.333,14.4163,11.45,3.0957,0,101,21.421,7.4,8.5,0,1.5,0,1
"4576",24.987,1.018,23.969,0.24739603960396,0.0427425788302472,3175,"IHF","NL",214,47.15,23.817,11.59,3.4477,0,101,21.421,7.4,8.5,0,1.5,0,1
"4577",25.481,0.494000000000003,24.987,0.252287128712871,0.0205260314954088,3175,"IHF","NL",214,71.217,24.067,14.13,2.7846,0,101,21.421,7.4,8.5,0,1.5,0,1
"4578",25.89,0.408999999999999,25.481,0.256336633663366,0.0164919354838709,3175,"IHF","NL",214,96.017,24.8,15.71,2.1475,0,101,21.421,7.4,8.5,0,1.5,0,1
"4579",7.2846,7.2846,0,0.0746242969974492,13.6587103669398,3176,"IHF","NL",214,0.53333,0.53333,13.1,6.9287,0,97.617,20.814,6.23,8.1,0,1000,0,0
"4580",16.903,9.6184,7.2846,0.173156314986119,10.6874673600231,3176,"IHF","NL",214,1.4333,0.89997,13.6,7.1144,0,97.617,20.814,6.23,8.1,0,1000,0,0
"4581",26.814,9.911,16.903,0.274685761701343,6.32603561626348,3176,"IHF","NL",214,3,1.5667,14.3,8.1637,0,97.617,20.814,6.23,8.1,0,1000,0,0
"4582",34.99,8.176,26.814,0.358441664873946,2.66605797763068,3176,"IHF","NL",214,6.0667,3.0667,15.1,6.6941,0,97.617,20.814,6.23,8.1,0,1000,0,0
"4583",38.066,3.076,34.99,0.389952569736829,1.05465267777549,3176,"IHF","NL",214,8.9833,2.9166,14.4,6.622,0,97.617,20.814,6.23,8.1,0,1000,0,0
"4584",43.863,5.797,38.066,0.449337717815544,0.411610585286537,3176,"IHF","NL",214,23.067,14.0837,13.3,4.2395,0,97.617,20.814,6.23,8.1,0,1000,0,0
"4585",47.905,4.042,43.863,0.490744440005327,0.169475890985325,3176,"IHF","NL",214,46.917,23.85,9.3,5.719,0,97.617,20.814,6.23,8.1,0,1000,0,0
"4586",51.101,3.196,47.905,0.523484638946085,0.130983606557377,3176,"IHF","NL",214,71.317,24.4,6.8,4.4379,0,97.617,20.814,6.23,8.1,0,1000,0,0
"4587",52.44,1.339,51.101,0.537201512031716,0.0531012055837563,3176,"IHF","NL",214,96.533,25.216,6,2.6942,0,97.617,20.814,6.23,8.1,0,1000,0,0
"4588",3.304,3.304,0,0.0355823595929137,6.608,3177,"IHF","NL",214,0.5,0.5,13,6.1545,0,92.855,19.82,6.22,8.1,0,0,0,1
"4589",7.2548,3.9508,3.304,0.0781304183942706,3.9508,3177,"IHF","NL",214,1.5,1,13.2,6.775,0,92.855,19.82,6.22,8.1,0,0,0,1
"4590",11.451,4.1962,7.2548,0.123321307414787,2.8609804322629,3177,"IHF","NL",214,2.9667,1.4667,13.8,7.4799,0,92.855,19.82,6.22,8.1,0,0,0,1
"4591",17.206,5.755,11.451,0.185299660761402,1.89727359641315,3177,"IHF","NL",214,6,3.0333,15.1,7.2626,0,92.855,19.82,6.22,8.1,0,0,0,1
"4592",19.63,2.424,17.206,0.211404878574121,0.799129660765503,3177,"IHF","NL",214,9.0333,3.0333,14.6,6.6999,0,92.855,19.82,6.22,8.1,0,0,0,1
"4593",23.116,3.486,19.63,0.248947283398848,0.235275061248456,3177,"IHF","NL",214,23.85,14.8167,13.3,4.3364,0,92.855,19.82,6.22,8.1,0,0,0,1
"4594",25.48,2.364,23.116,0.274406332453826,0.0989825398819244,3177,"IHF","NL",214,47.733,23.883,9.4,5.7167,0,92.855,19.82,6.22,8.1,0,0,0,1
"4595",26.583,1.103,25.48,0.286285068116957,0.0448064345777308,3177,"IHF","NL",214,72.35,24.617,6.8,4.4336,0,92.855,19.82,6.22,8.1,0,0,0,1
"4596",27.257,0.674000000000003,26.583,0.293543697162242,0.0266403162055337,3177,"IHF","NL",214,97.65,25.3,6,2.6753,0,92.855,19.82,6.22,8.1,0,0,0,1
"4597",8.395,8.395,0,0.092189936526762,14.3915108086332,3178,"IHF","NL",214,0.58333,0.58333,13.04,6.6991,0,91.062,19.416,6.2,8.1,0,0.5,0,1
"4598",11.201,2.806,8.395,0.123004107091871,2.90274861121169,3178,"IHF","NL",214,1.55,0.96667,13.32,6.9622,0,91.062,19.416,6.2,8.1,0,0.5,0,1
"4599",13.611,2.41,11.201,0.14946959214601,1.66206896551724,3178,"IHF","NL",214,3,1.45,13.96,7.8597,0,91.062,19.416,6.2,8.1,0,0.5,0,1
"4600",15.837,2.226,13.611,0.173914475851618,0.733854218178221,3178,"IHF","NL",214,6.0333,3.0333,15.11,7.0136,0,91.062,19.416,6.2,8.1,0,0.5,0,1
"4601",17.096,1.259,15.837,0.187740220948365,0.424377254188155,3178,"IHF","NL",214,9,2.9667,14.53,6.6949,0,91.062,19.416,6.2,8.1,0,0.5,0,1
"4602",19.713,2.617,17.096,0.216478882519602,0.180072937452694,3178,"IHF","NL",214,23.533,14.533,13.3,4.2849,0,91.062,19.416,6.2,8.1,0,0.5,0,1
"4603",22.195,2.482,19.713,0.243735037666645,0.103992960992165,3178,"IHF","NL",214,47.4,23.867,9.38,5.7106,0,91.062,19.416,6.2,8.1,0,0.5,0,1
"4604",23.043,0.847999999999999,22.195,0.2530473743164,0.034425364348638,3178,"IHF","NL",214,72.033,24.633,6.8,4.4463,0,91.062,19.416,6.2,8.1,0,0.5,0,1
"4605",23.339,0.295999999999999,23.043,0.25629790692056,0.0117460317460317,3178,"IHF","NL",214,97.233,25.2,5.97,2.6812,0,91.062,19.416,6.2,8.1,0,0.5,0,1
"4606",8.2353,8.2353,0,0.0852242034129834,12.0517173254504,3179,"IHF","NL",214,0.68333,0.68333,13.11,6.6991,0,96.631,20.626,6.2,8.1,0,1.5,0,1
"4607",14.15,5.9147,8.2353,0.146433339197566,7.24246023485618,3179,"IHF","NL",214,1.5,0.81667,13.57,6.9622,0,96.631,20.626,6.2,8.1,0,1.5,0,1
"4608",18.238,4.088,14.15,0.188738603553725,2.81931034482759,3179,"IHF","NL",214,2.95,1.45,14.17,7.8597,0,96.631,20.626,6.2,8.1,0,1.5,0,1
"4609",23.331,5.093,18.238,0.241444257018969,1.66983606557377,3179,"IHF","NL",214,6,3.05,15.16,7.0136,0,96.631,20.626,6.2,8.1,0,1.5,0,1
"4610",25.035,1.704,23.331,0.259078349597955,0.590989491207991,3179,"IHF","NL",214,8.8833,2.8833,14.45,6.6949,0,96.631,20.626,6.2,8.1,0,1.5,0,1
"4611",27.23,2.195,25.035,0.281793627303867,0.154211484013292,3179,"IHF","NL",214,23.117,14.2337,13.28,4.2849,0,96.631,20.626,6.2,8.1,0,1.5,0,1
"4612",29.34,2.11,27.23,0.303629270110006,0.0884102907902455,3179,"IHF","NL",214,46.983,23.866,9.38,5.7106,0,96.631,20.626,6.2,8.1,0,1.5,0,1
"4613",30.206,0.866,29.34,0.312591197441815,0.0354918032786885,3179,"IHF","NL",214,71.383,24.4,6.81,4.4463,0,96.631,20.626,6.2,8.1,0,1.5,0,1
"4614",30.206,0,30.206,0.312591197441815,0,3179,"IHF","NL",214,96.967,25.584,5.97,2.6812,0,96.631,20.626,6.2,8.1,0,1.5,0,1
"4615",5.7412,5.7412,0,0.0956866666666667,5.21927272727273,3182,"IHF","NL",214,1.1,1.1,12,4.3,0,60,10,11.9,7.1,0,1000,0,0
"4616",10.256,4.5148,5.7412,0.170933333333333,2.05218181818182,3182,"IHF","NL",214,3.3,2.2,12.5,4.2,0,60,10,11.9,7.1,0,1000,0,0
"4617",13.155,2.899,10.256,0.21925,1.03535714285714,3182,"IHF","NL",214,6.1,2.8,14,4.6,0,60,10,11.9,7.1,0,1000,0,0
"4618",14.102,0.947000000000001,13.155,0.235033333333333,0.278529411764706,3182,"IHF","NL",214,9.5,3.4,13.4,3.2,0,60,10,11.9,7.1,0,1000,0,0
"4619",14.771,0.669,14.102,0.246183333333333,0.0608181818181819,3182,"IHF","NL",214,20.5,11,11.2,3.2,0,60,10,11.9,7.1,0,1000,0,0
"4620",14.938,0.167,14.771,0.248966666666667,0.0340816326530612,3182,"IHF","NL",214,25.4,4.9,11.6,1.7,0,60,10,11.9,7.1,0,1000,0,0
"4621",15.161,0.222999999999999,14.938,0.252683333333333,0.0293421052631578,3182,"IHF","NL",214,33,7.6,11.4,1.4,0,60,10,11.9,7.1,0,1000,0,0
"4622",15.217,0.0560000000000009,15.161,0.253616666666667,0.00486956521739139,3182,"IHF","NL",214,44.5,11.5,8.6,0.5,0,60,10,11.9,7.1,0,1000,0,0
"4623",15.223,0.00600000000000023,15.217,0.253716666666667,0.000500000000000019,3182,"IHF","NL",214,56.5,12,8.6,1.2,0,60,10,11.9,7.1,0,1000,0,0
"4624",0.39268,0.39268,0,0.00259503039915411,0.327233333333333,3183,"IHF","NL",214,1.2,1.2,11.3,3.2,0,151.32,26,11,7.1,0,1000,2,0
"4625",1.178,0.78532,0.39268,0.00778482685699181,0.356963636363636,3183,"IHF","NL",214,3.4,2.2,12.4,3.9,0,151.32,26,11,7.1,0,1000,2,0
"4626",1.1911,0.0131000000000001,1.178,0.00787139836108908,0.00409375000000003,3183,"IHF","NL",214,6.6,3.2,11.2,4.6,0,151.32,26,11,7.1,0,1000,2,0
"4627",1.5707,0.3796,1.1911,0.0103799894263812,0.108457142857143,3183,"IHF","NL",214,10.1,3.5,13.4,3,0,151.32,26,11,7.1,0,1000,2,0
"4628",2.6178,1.0471,1.5707,0.0172997620935765,0.0960642201834862,3183,"IHF","NL",214,21,10.9,11.2,3.2,0,151.32,26,11,7.1,0,1000,2,0
"4629",2.6309,0.0131000000000001,2.6178,0.0173863335976738,0.003046511627907,3183,"IHF","NL",214,25.3,4.3,11.6,1.8,0,151.32,26,11,7.1,0,1000,2,0
"4630",2.8796,0.2487,2.6309,0.0190298704731694,0.0314810126582278,3183,"IHF","NL",214,33.2,7.9,11.5,1.4,0,151.32,26,11,7.1,0,1000,2,0
"4631",2.8927,0.0131000000000001,2.8796,0.0191164419772667,0.00113913043478262,3183,"IHF","NL",214,44.7,11.5,8.9,0.5,0,151.32,26,11,7.1,0,1000,2,0
"4632",3.0105,0.1178,2.8927,0.0198949246629659,0.00981666666666666,3183,"IHF","NL",214,56.7,12,8.6,1.2,0,151.32,26,11,7.1,0,1000,2,0
"4633",0.46793,0.46793,0,0.0121099896480331,0.359946153846154,3184,"IHF","NL",214,1.3,1.3,19.2,6.3,0,38.64,14,9.3,7.3,1,1000,2,0
"4634",1.1698,0.70187,0.46793,0.0302743271221532,0.305160869565217,3184,"IHF","NL",214,3.6,2.3,20.6,6.2,0,38.64,14,9.3,7.3,1,1000,2,0
"4635",1.9386,0.7688,1.1698,0.0501708074534161,0.265103448275862,3184,"IHF","NL",214,6.5,2.9,22.9,6.8,0,38.64,14,9.3,7.3,1,1000,2,0
"4636",2.5402,0.6016,1.9386,0.06574016563147,0.122775510204082,3184,"IHF","NL",214,11.4,4.9,23.7,4.2,0,38.64,14,9.3,7.3,1,1000,2,0
"4637",2.8744,0.3342,2.5402,0.0743892339544514,0.0330891089108911,3184,"IHF","NL",214,21.5,10.1,15.7,4.1,0,38.64,14,9.3,7.3,1,1000,2,0
"4638",3.2755,0.4011,2.8744,0.08476966873706,0.0564929577464789,3184,"IHF","NL",214,28.6,7.1,21.5,5.8,0,38.64,14,9.3,7.3,1,1000,2,0
"4639",3.4426,0.1671,3.2755,0.0890942028985507,0.00982941176470588,3184,"IHF","NL",214,45.6,17,22.9,3.4,0,38.64,14,9.3,7.3,1,1000,2,0
"4640",3.6432,0.2006,3.4426,0.0942857142857143,0.00835833333333334,3184,"IHF","NL",214,69.6,24,25.7,3.3,0,38.64,14,9.3,7.3,1,1000,2,0
"4641",3.6465,0.00329999999999986,3.6432,0.0943711180124224,0.000138075313807525,3184,"IHF","NL",214,93.5,23.9,22.6,2.3,0,38.64,14,9.3,7.3,1,1000,2,0
"4642",0.71134,0.71134,0,0.00864998297582567,0.547184615384615,3185,"IHF","NL",214,1.3,1.3,17.9,2.1,0,82.236,15.4,10.5,7.8,0,1000,2,0
"4643",1.6361,0.92476,0.71134,0.0198951797266404,0.402069565217391,3185,"IHF","NL",214,3.6,2.3,19.5,2.4,0,82.236,15.4,10.5,7.8,0,1000,2,0
"4644",2.2052,0.5691,1.6361,0.0268155065907875,0.20325,3185,"IHF","NL",214,6.4,2.8,21.3,1.9,0,82.236,15.4,10.5,7.8,0,1000,2,0
"4645",2.2123,0.00709999999999988,2.2052,0.0269018434748772,0.00144897959183671,3185,"IHF","NL",214,11.3,4.9,20.6,1.4,0,82.236,15.4,10.5,7.8,0,1000,2,0
"4646",2.2194,0.00709999999999988,2.2123,0.0269881803589669,0.000696078431372538,3185,"IHF","NL",214,21.5,10.2,13.6,1.1,0,82.236,15.4,10.5,7.8,0,1000,2,0
"4647",2.4897,0.2703,2.2194,0.030275062016635,0.0386142857142857,3185,"IHF","NL",214,28.5,7,19.3,5,0,82.236,15.4,10.5,7.8,0,1000,2,0
"4648",2.8454,0.3557,2.4897,0.0346004183082835,0.0210473372781065,3185,"IHF","NL",214,45.4,16.9,16.2,3.2,0,82.236,15.4,10.5,7.8,0,1000,2,0
"4649",3.4144,0.569,2.8454,0.0415195291599786,0.0233196721311475,3185,"IHF","NL",214,69.8,24.4,15.8,5.1,0,82.236,15.4,10.5,7.8,0,1000,2,0
"4650",4.0546,0.6402,3.4144,0.0493044408774746,0.0267866108786611,3185,"IHF","NL",214,93.7,23.9,14,4.3,0,82.236,15.4,10.5,7.8,0,1000,2,0
"4651",12.695,12.695,0,0.185800427362937,21.1583333333333,3186,"IHF","NL",214,0.6,0.6,17.9,2,0,68.326,12.7,10.6,7.8,0,1000,0,0
"4652",23.803,11.108,12.695,0.348373971840881,22.216,3186,"IHF","NL",214,1.1,0.5,18.4,2,0,68.326,12.7,10.6,7.8,0,1000,0,0
"4653",34.594,10.791,23.803,0.506307994028628,5.3955,3186,"IHF","NL",214,3.1,2,19.5,2.2,0,68.326,12.7,10.6,7.8,0,1000,0,0
"4654",37.323,2.729,34.594,0.546248865731932,0.880322580645161,3186,"IHF","NL",214,6.2,3.1,21.3,1.7,0,68.326,12.7,10.6,7.8,0,1000,0,0
"4655",38.275,0.951999999999998,37.323,0.560182068319527,0.20695652173913,3186,"IHF","NL",214,10.8,4.6,20.6,1.4,0,68.326,12.7,10.6,7.8,0,1000,0,0
"4656",38.72,0.445,38.275,0.566694962386207,0.0423809523809524,3186,"IHF","NL",214,21.3,10.5,13.6,1,0,68.326,12.7,10.6,7.8,0,1000,0,0
"4657",40.497,1.777,38.72,0.592702631501917,0.0734297520661158,3186,"IHF","NL",214,45.5,24.2,17,4.1,0,68.326,12.7,10.6,7.8,0,1000,0,0
"4658",41.83,1.333,40.497,0.612212042267951,0.0555416666666666,3186,"IHF","NL",214,69.5,24,15.8,5.3,0,68.326,12.7,10.6,7.8,0,1000,0,0
"4659",43.226,1.396,41.83,0.632643503205222,0.0589029535864979,3186,"IHF","NL",214,93.2,23.7,14,4.5,0,68.326,12.7,10.6,7.8,0,1000,0,0
"4660",3.3058,3.3058,0,0.0752498235869887,6.6116,3189,"IHF","NL",214,0.5,0.5,11,1.6,0,43.931,19.7,8.83,7.1,1,1000,0,0
"4661",6.8156,3.5098,3.3058,0.155143292891125,3.19072727272727,3189,"IHF","NL",214,1.6,1.1,11.1,1.2,0,43.931,19.7,8.83,7.1,1,1000,0,0
"4662",10.652,3.8364,6.8156,0.242471147936537,2.5576,3189,"IHF","NL",214,3.1,1.5,12.5,1.7,0,43.931,19.7,8.83,7.1,1,1000,0,0
"4663",13.998,3.346,10.652,0.318636042885434,1.07935483870968,3189,"IHF","NL",214,6.2,3.1,14.2,2.1,0,43.931,19.7,8.83,7.1,1,1000,0,0
"4664",14.447,0.449,13.998,0.328856616056998,0.187083333333333,3189,"IHF","NL",214,8.6,2.4,13.3,2.4,0,43.931,19.7,8.83,7.1,1,1000,0,0
"4665",16.774,2.327,14.447,0.381826045389361,0.153092105263158,3189,"IHF","NL",214,23.8,15.2,11.1,2.6,0,43.931,19.7,8.83,7.1,1,1000,0,0
"4666",19.141,2.367,16.774,0.435705993489791,0.100296610169491,3189,"IHF","NL",214,47.4,23.6,12.4,5.5,0,43.931,19.7,8.83,7.1,1,1000,0,0
"4667",19.467,0.326000000000001,19.141,0.443126721449546,0.0135833333333334,3189,"IHF","NL",214,71.4,24,7.6,2.9,0,43.931,19.7,8.83,7.1,1,1000,0,0
"4668",19.471,0.00400000000000134,19.467,0.443217773326353,0.000164609053497997,3189,"IHF","NL",214,95.7,24.3,9.4,5,0,43.931,19.7,8.83,7.1,1,1000,0,0
"4669",0.14491,0.14491,0,0.00342010856738258,0.362275,3190,"IHF","NL",214,0.4,0.4,10.6,1.4,0,42.37,19,8.83,7.1,1,1000,3,0
"4670",0.28981,0.1449,0.14491,0.00683998111871607,0.12075,3190,"IHF","NL",214,1.6,1.2,11.9,1.5,0,42.37,19,8.83,7.1,1,1000,3,0
"4671",0.5434,0.25359,0.28981,0.0128251121076233,0.181135714285714,3190,"IHF","NL",214,3,1.4,13.1,1.5,0,42.37,19,8.83,7.1,1,1000,3,0
"4672",1.0506,0.5072,0.5434,0.024795846117536,0.181142857142857,3190,"IHF","NL",214,5.8,2.8,14.4,2.1,0,42.37,19,8.83,7.1,1,1000,3,0
"4673",1.3766,0.326,1.0506,0.0324899693179136,0.108666666666667,3190,"IHF","NL",214,8.8,3,12.4,2.4,0,42.37,19,8.83,7.1,1,1000,3,0
"4674",3.1517,1.7751,1.3766,0.0743851781921171,0.11834,3190,"IHF","NL",214,23.8,15,11.1,2.7,0,42.37,19,8.83,7.1,1,1000,3,0
"4675",4.963,1.8113,3.1517,0.117134765164031,0.0757866108786611,3190,"IHF","NL",214,47.7,23.9,12.4,5.1,0,42.37,19,8.83,7.1,1,1000,3,0
"4676",5.3253,0.3623,4.963,0.12568562662261,0.0150958333333333,3190,"IHF","NL",214,71.7,24,7.6,2.9,0,42.37,19,8.83,7.1,1,1000,3,0
"4677",5.3289,0.0035999999999996,5.3253,0.125770592400283,0.000153846153846137,3190,"IHF","NL",214,95.1,23.4,9.4,5.1,0,42.37,19,8.83,7.1,1,1000,3,0
"4678",0.086902,0.086902,0,0.00598498622589532,0.173804,3191,"IHF","NL",214,0.5,0.5,10.8,1.6,0,14.52,6.6,8.83,7.1,1,1000,3,0
"4679",0.11173,0.024828,0.086902,0.00769490358126722,0.0275866666666667,3191,"IHF","NL",214,1.4,0.9,10.9,1.2,0,14.52,6.6,8.83,7.1,1,1000,3,0
"4680",0.1738,0.06207,0.11173,0.011969696969697,0.0365117647058824,3191,"IHF","NL",214,3.1,1.7,12.5,1.6,0,14.52,6.6,8.83,7.1,1,1000,3,0
"4681",0.40968,0.23588,0.1738,0.0282148760330579,0.0813379310344828,3191,"IHF","NL",214,6,2.9,14.3,2.2,0,14.52,6.6,8.83,7.1,1,1000,3,0
"4682",0.55866,0.14898,0.40968,0.0384752066115703,0.0480580645161291,3191,"IHF","NL",214,9.1,3.1,12.9,2.4,0,14.52,6.6,8.83,7.1,1,1000,3,0
"4683",0.76971,0.21105,0.55866,0.0530103305785124,0.0145551724137931,3191,"IHF","NL",214,23.6,14.5,11,2.6,0,14.52,6.6,8.83,7.1,1,1000,3,0
"4684",1.3284,0.55869,0.76971,0.0914876033057851,0.0231821576763485,3191,"IHF","NL",214,47.7,24.1,12.5,5.4,0,14.52,6.6,8.83,7.1,1,1000,3,0
"4685",1.3296,0.00119999999999987,1.3284,0.0915702479338843,4.99999999999945e-05,3191,"IHF","NL",214,71.7,24,7.6,2.9,0,14.52,6.6,8.83,7.1,1,1000,3,0
"4686",1.4898,0.1602,1.3296,0.102603305785124,0.006675,3191,"IHF","NL",214,95.7,24,9.4,5,0,14.52,6.6,8.83,7.1,1,1000,3,0
"4687",0.064813,0.064813,0,0.00173000747384155,0.129626,3192,"IHF","NL",214,0.5,0.5,11,1.6,0,37.464,16.8,8.83,7.1,1,1000,2,0
"4688",0.25925,0.194437,0.064813,0.00691997651078369,0.176760909090909,3192,"IHF","NL",214,1.6,1.1,11.1,1.2,0,37.464,16.8,8.83,7.1,1,1000,2,0
"4689",0.32406,0.06481,0.25925,0.00864990390775144,0.0462928571428572,3192,"IHF","NL",214,3,1.4,12.5,1.7,0,37.464,16.8,8.83,7.1,1,1000,2,0
"4690",0.5185,0.19444,0.32406,0.0138399530215674,0.0670482758620689,3192,"IHF","NL",214,5.9,2.9,14.3,2,0,37.464,16.8,8.83,7.1,1,1000,2,0
"4691",0.84257,0.32407,0.5185,0.0224901238522315,0.115739285714286,3192,"IHF","NL",214,8.7,2.8,13.3,2.3,0,37.464,16.8,8.83,7.1,1,1000,2,0
"4692",1.912,1.06943,0.84257,0.0510356609011318,0.0689954838709677,3192,"IHF","NL",214,24.2,15.5,11.1,2.7,0,37.464,16.8,8.83,7.1,1,1000,2,0
"4693",4.4073,2.4953,1.912,0.117640935297886,0.104405857740586,3192,"IHF","NL",214,48.1,23.9,12.4,5.2,0,37.464,16.8,8.83,7.1,1,1000,2,0
"4694",5.0878,0.680499999999999,4.4073,0.135805039504591,0.0282365145228216,3192,"IHF","NL",214,72.2,24.1,7.6,2.9,0,37.464,16.8,8.83,7.1,1,1000,2,0
"4695",5.091,0.00320000000000054,5.0878,0.135890454836643,0.00013617021276598,3192,"IHF","NL",214,95.7,23.5,9.4,5,0,37.464,16.8,8.83,7.1,1,1000,2,0
"4696",2.8143,2.8143,0,0.125414438502674,5.6286,3193,"IHF","NL",214,0.5,0.5,10.4,4.3,0,22.44,10.2,7.31,7.5,1,1000,0,0
"4697",6.5876,3.7733,2.8143,0.293565062388592,3.43027272727273,3193,"IHF","NL",214,1.6,1.1,11.2,4,0,22.44,10.2,7.31,7.5,1,1000,0,0
"4698",9.0058,2.4182,6.5876,0.40132798573975,1.61213333333333,3193,"IHF","NL",214,3.1,1.5,13.1,4.1,0,22.44,10.2,7.31,7.5,1,1000,0,0
"4699",10.444,1.4382,9.0058,0.46541889483066,0.513642857142857,3193,"IHF","NL",214,5.9,2.8,15.1,4.1,0,22.44,10.2,7.31,7.5,1,1000,0,0
"4700",10.861,0.417,10.444,0.484001782531194,0.126363636363636,3193,"IHF","NL",214,9.2,3.3,16,5.7,0,22.44,10.2,7.31,7.5,1,1000,0,0
"4701",11.216,0.354999999999999,10.861,0.49982174688057,0.0266917293233082,3193,"IHF","NL",214,22.5,13.3,9.9,2.3,0,22.44,10.2,7.31,7.5,1,1000,0,0
"4702",11.653,0.437000000000001,11.216,0.519295900178253,0.01748,3193,"IHF","NL",214,47.5,25,11.1,2.5,0,22.44,10.2,7.31,7.5,1,1000,0,0
"4703",11.883,0.229999999999999,11.653,0.529545454545454,0.00958333333333328,3193,"IHF","NL",214,71.5,24,12.1,4.4,0,22.44,10.2,7.31,7.5,1,1000,0,0
"4704",12.154,0.271000000000001,11.883,0.541622103386809,0.0111522633744856,3193,"IHF","NL",214,95.8,24.3,7.3,2.9,0,22.44,10.2,7.31,7.5,1,1000,0,0
"4705",0.20324,0.20324,0,0.0051899897854954,0.40648,3194,"IHF","NL",214,0.5,0.5,10.5,4.2,0,39.16,17.8,7.31,7.5,1,1000,2,0
"4706",0.57585,0.37261,0.20324,0.0147050561797753,0.37261,3194,"IHF","NL",214,1.5,1,11.3,4.1,0,39.16,17.8,7.31,7.5,1,1000,2,0
"4707",0.94846,0.37261,0.57585,0.0242201225740552,0.26615,3194,"IHF","NL",214,2.9,1.4,13.1,4.1,0,39.16,17.8,7.31,7.5,1,1000,2,0
"4708",1.6937,0.74524,0.94846,0.0432507660878447,0.248413333333333,3194,"IHF","NL",214,5.9,3,15.1,4.7,0,39.16,17.8,7.31,7.5,1,1000,2,0
"4709",2.134,0.4403,1.6937,0.0544943820224719,0.1258,3194,"IHF","NL",214,9.4,3.5,16.1,5.7,0,39.16,17.8,7.31,7.5,1,1000,2,0
"4710",2.3711,0.2371,2.134,0.0605490296220633,0.0176940298507463,3194,"IHF","NL",214,22.8,13.4,10.1,2.2,0,39.16,17.8,7.31,7.5,1,1000,2,0
"4711",2.6083,0.2372,2.3711,0.0666062308478039,0.00960323886639675,3194,"IHF","NL",214,47.5,24.7,11.1,2.5,0,39.16,17.8,7.31,7.5,1,1000,2,0
"4712",2.8792,0.2709,2.6083,0.0735240040858018,0.0111942148760331,3194,"IHF","NL",214,71.7,24.2,12.1,4.4,0,39.16,17.8,7.31,7.5,1,1000,2,0
"4713",3.0147,0.1355,2.8792,0.0769841675178754,0.00569327731092437,3194,"IHF","NL",214,95.5,23.8,7.3,2.9,0,39.16,17.8,7.31,7.5,1,1000,2,0
"4714",5.6123,5.6123,0,0.230389983579639,11.2246,3195,"IHF","NL",214,0.5,0.5,17.3,3,0,24.36,8.7,7.03,7.4,1,1000,0,0
"4715",10.84,5.2277,5.6123,0.444991789819376,4.75245454545454,3195,"IHF","NL",214,1.6,1.1,18,3.1,0,24.36,8.7,7.03,7.4,1,1000,0,0
"4716",12.99,2.15,10.84,0.533251231527094,1.19444444444444,3195,"IHF","NL",214,3.4,1.8,19.1,3.4,0,24.36,8.7,7.03,7.4,1,1000,0,0
"4717",14.28,1.29,12.99,0.586206896551724,0.444827586206896,3195,"IHF","NL",214,6.3,2.9,19.8,4.5,0,24.36,8.7,7.03,7.4,1,1000,0,0
"4718",14.619,0.339,14.28,0.60012315270936,0.125555555555556,3195,"IHF","NL",214,9,2.7,18.3,4.2,0,24.36,8.7,7.03,7.4,1,1000,0,0
